npm_mahasiswa,jenis_semester,tahun_semester,kode_kelas,kode_matkul,nama_matkul,sks_matakuliah,total_hadir,total_pertemuan,total_terlaksana,total_tidak_hadir,kode_nilai,kategori_matakuliah
1931109,ganjil,2020,3SIMC,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931109,ganjil,2020,3SIMC,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931109,ganjil,2020,3SIMC,SI00150,Matematika Sistem Informasi,3,0,0,0,0,B,Logical Thinking
1931109,ganjil,2020,3SIMC,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,B,Logical Thinking
1931110,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,B,Logical Thinking
1931110,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931110,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931110,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931110,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931110,ganjil,2020,3SIMD,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931110,ganjil,2020,3SIMD,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931110,ganjil,2020,3SIMD,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931111,ganjil,2020,3SIMD,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931111,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931111,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931111,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931111,ganjil,2020,3SIMD,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931111,ganjil,2020,3SIMD,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931111,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931111,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931112,ganjil,2020,3SIMA,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,B,Logical Thinking
1931112,ganjil,2020,3SIMA,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931112,ganjil,2020,3SIMA,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,B,Logical Thinking
1931112,ganjil,2020,3SIMA,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,B,Manajemen 
1931112,ganjil,2020,3SIMA,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931112,ganjil,2020,3SIMA,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931112,ganjil,2020,3SIMA,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931112,ganjil,2020,3SIMA,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931113,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931113,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931113,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931113,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931113,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931113,ganjil,2020,3SIMD,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931113,ganjil,2020,3SIMD,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931113,ganjil,2020,3SIMD,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931114,ganjil,2020,3SIMA,SI00150,Matematika Sistem Informasi,3,0,0,0,0,B,Logical Thinking
1931114,ganjil,2020,3SIMA,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931114,ganjil,2020,3SIMA,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931114,ganjil,2020,3SIMA,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931114,ganjil,2020,3SIMA,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931114,ganjil,2020,3SIMA,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931114,ganjil,2020,3SIMA,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931114,ganjil,2020,3SIMA,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931117,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,B,Logical Thinking
1931117,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931117,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931117,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931117,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931117,ganjil,2020,3SIMD,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931117,ganjil,2020,3SIMD,SI00165,Pemograman Web,3,0,0,0,0,B,Website Making
1931117,ganjil,2020,3SIMD,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931118,ganjil,2020,3SIMB,SI00150,Matematika Sistem Informasi,3,0,0,0,0,B,Logical Thinking
1931118,ganjil,2020,3SIMB,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931118,ganjil,2020,3SIMB,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931118,ganjil,2020,3SIMB,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931118,ganjil,2020,3SIMB,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931118,ganjil,2020,3SIMB,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931118,ganjil,2020,3SIMB,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931118,ganjil,2020,3SIMB,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931120,ganjil,2020,3SIMA,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931120,ganjil,2020,3SIMA,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931120,ganjil,2020,3SIMA,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,B,Logical Thinking
1931120,ganjil,2020,3SIMA,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931120,ganjil,2020,3SIMA,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931120,ganjil,2020,3SIMA,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931120,ganjil,2020,3SIMA,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931120,ganjil,2020,3SIMA,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931121,ganjil,2020,3SIMC,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,B,Logical Thinking
1931121,ganjil,2020,3SIMC,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931121,ganjil,2020,3SIMC,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931121,ganjil,2020,3SIMC,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931121,ganjil,2020,3SIMC,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931121,ganjil,2020,3SIMC,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931121,ganjil,2020,3SIMC,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931121,ganjil,2020,3SIMC,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931122,ganjil,2020,3SIMC,SI00150,Matematika Sistem Informasi,3,0,0,0,0,C,Logical Thinking
1931122,ganjil,2020,3SIMC,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931122,ganjil,2020,3SIMC,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931122,ganjil,2020,3SIMC,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931122,ganjil,2020,3SIMC,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,B,Manajemen 
1931122,ganjil,2020,3SIMC,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931122,ganjil,2020,3SIMC,SI00162,Pemograman Basis Data,3,0,0,0,0,C,Basis Data
1931122,ganjil,2020,3SIMC,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931124,ganjil,2020,3SIMC,SI00150,Matematika Sistem Informasi,3,0,0,0,0,B,Logical Thinking
1931124,ganjil,2020,3SIMC,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,B,Logical Thinking
1931124,ganjil,2020,3SIMC,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931124,ganjil,2020,3SIMC,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931124,ganjil,2020,3SIMC,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,B,Manajemen 
1931124,ganjil,2020,3SIMC,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931124,ganjil,2020,3SIMC,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931124,ganjil,2020,3SIMC,SI00165,Pemograman Web,3,0,0,0,0,B,Website Making
1931125,ganjil,2020,3SIMB,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931125,ganjil,2020,3SIMB,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931125,ganjil,2020,3SIMB,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931125,ganjil,2020,3SIMB,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931125,ganjil,2020,3SIMB,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931125,ganjil,2020,3SIMB,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931125,ganjil,2020,3SIMB,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931125,ganjil,2020,3SIMB,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931126,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931126,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931126,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931126,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931126,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931126,ganjil,2020,3SIMD,SI00165,Pemograman Web,3,0,0,0,0,C,Website Making
1931126,ganjil,2020,3SIMD,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931126,ganjil,2020,3SIMD,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931127,ganjil,2020,3SIMA,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931127,ganjil,2020,3SIMA,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931127,ganjil,2020,3SIMA,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931127,ganjil,2020,3SIMA,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931127,ganjil,2020,3SIMA,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931127,ganjil,2020,3SIMA,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931127,ganjil,2020,3SIMA,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931127,ganjil,2020,3SIMA,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931128,ganjil,2020,3SIMC,SI00150,Matematika Sistem Informasi,3,0,0,0,0,B,Logical Thinking
1931128,ganjil,2020,3SIMC,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,B,Logical Thinking
1931128,ganjil,2020,3SIMC,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931128,ganjil,2020,3SIMC,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,B,Logical Thinking
1931128,ganjil,2020,3SIMC,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931128,ganjil,2020,3SIMC,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931128,ganjil,2020,3SIMC,SI00162,Pemograman Basis Data,3,0,0,0,0,B,Basis Data
1931128,ganjil,2020,3SIMC,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931129,ganjil,2020,3SIMC,SI00150,Matematika Sistem Informasi,3,0,0,0,0,B,Logical Thinking
1931129,ganjil,2020,3SIMC,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,B,Logical Thinking
1931129,ganjil,2020,3SIMC,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931129,ganjil,2020,3SIMC,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,C,Logical Thinking
1931129,ganjil,2020,3SIMC,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,B,Manajemen 
1931129,ganjil,2020,3SIMC,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931129,ganjil,2020,3SIMC,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931129,ganjil,2020,3SIMC,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931131,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,B,Logical Thinking
1931131,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931131,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931131,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931131,ganjil,2020,3SIMD,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931131,ganjil,2020,3SIMD,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931131,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931131,ganjil,2020,3SIMD,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931132,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931132,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931132,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,B,Manajemen 
1931132,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931132,ganjil,2020,3SIMD,SI00165,Pemograman Web,3,0,0,0,0,C,Website Making
1931132,ganjil,2020,3SIMD,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931132,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931132,ganjil,2020,3SIMD,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931133,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,B,Logical Thinking
1931133,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931133,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,B,Manajemen 
1931133,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931133,ganjil,2020,3SIMD,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931133,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931133,ganjil,2020,3SIMD,SI00165,Pemograman Web,3,0,0,0,0,B,Website Making
1931133,ganjil,2020,3SIMD,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931134,ganjil,2020,3SIMA,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931134,ganjil,2020,3SIMA,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931134,ganjil,2020,3SIMA,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931134,ganjil,2020,3SIMA,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931134,ganjil,2020,3SIMA,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931134,ganjil,2020,3SIMA,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931134,ganjil,2020,3SIMA,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931134,ganjil,2020,3SIMA,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931135,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931135,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931135,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931135,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931135,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931135,ganjil,2020,3SIMD,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931135,ganjil,2020,3SIMD,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931135,ganjil,2020,3SIMD,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931136,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931136,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931136,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,C,Manajemen 
1931136,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931136,ganjil,2020,3SIMD,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931136,ganjil,2020,3SIMD,SI00165,Pemograman Web,3,0,0,0,0,B,Website Making
1931136,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,B,Logical Thinking
1931136,ganjil,2020,3SIMD,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931137,ganjil,2020,3SIMB,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931137,ganjil,2020,3SIMB,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931137,ganjil,2020,3SIMB,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931137,ganjil,2020,3SIMB,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931137,ganjil,2020,3SIMB,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931137,ganjil,2020,3SIMB,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931137,ganjil,2020,3SIMB,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931137,ganjil,2020,3SIMB,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931139,ganjil,2020,3SIMA,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931139,ganjil,2020,3SIMA,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931139,ganjil,2020,3SIMA,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931139,ganjil,2020,3SIMA,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931139,ganjil,2020,3SIMA,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931139,ganjil,2020,3SIMA,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931139,ganjil,2020,3SIMA,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931139,ganjil,2020,3SIMA,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931140,ganjil,2020,3SIMB,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931140,ganjil,2020,3SIMB,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931140,ganjil,2020,3SIMB,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931140,ganjil,2020,3SIMB,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,B,Manajemen 
1931140,ganjil,2020,3SIMB,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931140,ganjil,2020,3SIMB,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931140,ganjil,2020,3SIMB,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931140,ganjil,2020,3SIMB,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931141,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931141,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931141,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,B,Logical Thinking
1931141,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,B,Manajemen 
1931141,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931141,ganjil,2020,3SIMD,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931141,ganjil,2020,3SIMD,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931141,ganjil,2020,3SIMD,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931142,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931142,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931142,ganjil,2020,3SIMD,SI00165,Pemograman Web,3,0,0,0,0,B,Website Making
1931142,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931142,ganjil,2020,3SIMD,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931142,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931142,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931142,ganjil,2020,3SIMD,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931143,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931143,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931143,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931143,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931143,ganjil,2020,3SIMD,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931143,ganjil,2020,3SIMD,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931143,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,B,Logical Thinking
1931143,ganjil,2020,3SIMD,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931144,ganjil,2020,3SIMA,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931144,ganjil,2020,3SIMA,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931144,ganjil,2020,3SIMA,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931144,ganjil,2020,3SIMA,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,A,Manajemen 
1931144,ganjil,2020,3SIMA,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931144,ganjil,2020,3SIMA,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931144,ganjil,2020,3SIMA,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931144,ganjil,2020,3SIMA,SI00150,Matematika Sistem Informasi,3,0,0,0,0,A,Logical Thinking
1931145,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,B,Logical Thinking
1931145,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931145,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931145,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,B,Manajemen 
1931145,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
1931145,ganjil,2020,3SIMD,SI00162,Pemograman Basis Data,3,0,0,0,0,A,Basis Data
1931145,ganjil,2020,3SIMD,SI00165,Pemograman Web,3,0,0,0,0,A,Website Making
1931145,ganjil,2020,3SIMD,SI00265,Wawasan Dan Aplikasi Teknologi,3,0,0,0,0,A,Logical Thinking
1931146,ganjil,2020,3SIMD,SI00150,Matematika Sistem Informasi,3,0,0,0,0,B,Logical Thinking
1931146,ganjil,2020,3SIMD,SI00249,Aplikasi Komputer Akuntansi,3,0,0,0,0,A,Basic Programming
1931146,ganjil,2020,3SIMD,SI00232,Kerangka Pengembangan Proyek,3,0,0,0,0,A,Logical Thinking
1931146,ganjil,2020,3SIMD,SI00261,Manajemen Dan Proses Bisnis,3,0,0,0,0,B,Manajemen 
1931146,ganjil,2020,3SIMD,SI00266,Perintisan Startup Business,2,0,0,0,0,A,Startup
